gene,ensembl_id,CTRL_RG_detected_cells,CTRL_RG_detection_percentage,CTRL_IPC_detected_cells,CTRL_IPC_detection_percentage,CTRL_Young_detected_cells,CTRL_Young_detection_percentage
KIF3A,ENSG00000131437,664,54.87603305785124,321,70.24070021881839,1200,91.04704097116844
UQCRQ,ENSG00000164405,1113,91.98347107438016,431,94.31072210065645,1274,96.66160849772383
AFF4,ENSG00000072364,1121,92.64462809917356,438,95.84245076586433,1246,94.53717754172989
ZCCHC10,ENSG00000155329,629,51.98347107438016,211,46.17067833698031,666,50.53110773899848
HSPA4,ENSG00000170606,735,60.74380165289256,282,61.70678336980306,918,69.65098634294385
VDAC1,ENSG00000213585,1093,90.3305785123967,395,86.43326039387308,1179,89.45371775417298
SKP1,ENSG00000113558,1187,98.09917355371901,450,98.46827133479212,1305,99.01365705614568
UBE2B,ENSG00000119048,975,80.57851239669421,393,85.99562363238512,1135,86.11532625189682
CAMLG,ENSG00000164615,1088,89.91735537190083,392,85.77680525164114,1159,87.93626707132019
DDX46,ENSG00000145833,1063,87.85123966942149,386,84.46389496717724,1125,85.35660091047042
C5orf24,ENSG00000181904,726,60.0,243,53.17286652078774,812,61.60849772382397
MACROH2A1,ENSG00000113648,1114,92.06611570247934,425,92.99781181619255,1210,91.80576631259484
SMAD5,ENSG00000113658,884,73.05785123966942,312,68.27133479212254,821,62.29135053110774
HNRNPA0,ENSG00000177733,1016,83.96694214876032,423,92.5601750547046,1227,93.09559939301973
FAM13B,ENSG00000031003,738,60.99173553719008,291,63.67614879649891,876,66.46433990895297
HSPA9,ENSG00000113013,953,78.7603305785124,315,68.9277899343545,924,70.10622154779969
CTNNA1,ENSG00000044115,986,81.48760330578513,296,64.77024070021882,765,58.04248861911988
SIL1,ENSG00000120725,655,54.132231404958674,230,50.32822757111597,636,48.25493171471928
PAIP2,ENSG00000120727,1113,91.98347107438016,432,94.52954048140045,1202,91.19878603945372
UBE2D2,ENSG00000131508,1123,92.8099173553719,426,93.21663019693655,1251,94.9165402124431
CYSTM1,ENSG00000120306,735,60.74380165289256,216,47.26477024070022,678,51.441578148710164
PFDN1,ENSG00000113068,842,69.58677685950413,299,65.42669584245077,902,68.43702579666162
ANKHD1,ENSG00000131503,1079,89.17355371900827,370,80.96280087527352,976,74.05159332321699
NDUFA2,ENSG00000131495,954,78.84297520661157,348,76.14879649890591,1099,83.38391502276176
IK,ENSG00000113141,833,68.84297520661157,297,64.98905908096279,1008,76.4795144157815
TAF7,ENSG00000178913,1097,90.6611570247934,422,92.34135667396062,1188,90.13657056145675
GNPDA1,ENSG00000113552,771,63.71900826446281,174,38.074398249452955,517,39.22610015174507
NDFIP1,ENSG00000131507,1024,84.62809917355372,398,87.08971553610503,1253,95.06828528072838
LARS1,ENSG00000133706,1003,82.89256198347107,311,68.05251641137856,993,75.34142640364189
TCERG1,ENSG00000113649,1013,83.71900826446281,361,78.99343544857767,1077,81.71471927162366
PPP2R2B,ENSG00000156475,1042,86.11570247933884,317,69.36542669584244,1241,94.15781487101668
JAKMIP2,ENSG00000176049,1006,83.14049586776859,423,92.5601750547046,1263,95.82701062215479
CSNK1A1,ENSG00000113712,1157,95.6198347107438,443,96.93654266958424,1274,96.66160849772383
RPS14,ENSG00000164587,1210,100.0,457,100.0,1318,100.0
RBM22,ENSG00000086589,630,52.066115702479344,190,41.57549234135667,598,45.371775417298934
DCTN4,ENSG00000132912,833,68.84297520661157,284,62.144420131291035,922,69.95447647951441
SPARC,ENSG00000113140,721,59.586776859504134,28,6.12691466083151,33,2.503793626707132
ATOX1,ENSG00000177556,841,69.50413223140495,267,58.42450765864332,1034,78.45220030349014
G3BP1,ENSG00000145907,958,79.17355371900825,312,68.27133479212254,956,72.53414264036418
MRPL22,ENSG00000082515,657,54.29752066115703,198,43.32603938730853,586,44.46130500758726
CLINT1,ENSG00000113282,717,59.256198347107436,255,55.798687089715536,750,56.904400606980275
RNF145,ENSG00000145860,867,71.65289256198348,303,66.3019693654267,905,68.66464339908953
TTC1,ENSG00000113312,804,66.44628099173553,283,61.925601750547045,905,68.66464339908953
PWWP2A,ENSG00000170234,630,52.066115702479344,183,40.0437636761488,722,54.77996965098634
WWC1,ENSG00000113645,709,58.595041322314046,113,24.72647702407002,636,48.25493171471928
RARS1,ENSG00000113643,751,62.066115702479344,224,49.01531728665208,785,59.55993930197268
PANK3,ENSG00000120137,706,58.34710743801653,293,64.11378555798687,919,69.7268588770865
NPM1,ENSG00000181163,1210,100.0,456,99.78118161925602,1314,99.69650986342944
FBXW11,ENSG00000072803,981,81.07438016528926,373,81.61925601750546,1087,82.47344461305008
UBTD2,ENSG00000168246,695,57.438016528925615,335,73.30415754923413,916,69.49924127465857
SH3PXD2B,ENSG00000174705,688,56.85950413223141,221,48.35886214442014,678,51.441578148710164
RPL26L1,ENSG00000037241,756,62.47933884297521,313,68.49015317286651,958,72.68588770864946
ATP6V0E1,ENSG00000113732,912,75.37190082644628,353,77.24288840262582,910,69.04400606980273
BOD1,ENSG00000145919,773,63.88429752066116,225,49.23413566739606,643,48.786039453717756
SFXN1,ENSG00000164466,929,76.77685950413223,320,70.02188183807439,988,74.96206373292867
HIGD2A,ENSG00000146066,860,71.07438016528926,287,62.80087527352297,782,59.332321699544764
FAF2,ENSG00000113194,820,67.76859504132231,234,51.203501094091905,775,58.801213960546285
PRELID1,ENSG00000169230,949,78.4297520661157,306,66.95842450765865,1029,78.07283763277694
LMAN2,ENSG00000169223,642,53.05785123966942,226,49.45295404814004,680,51.593323216995444
DBN1,ENSG00000113758,712,58.84297520661157,396,86.65207877461707,1187,90.06069802731412
PDLIM7,ENSG00000196923,612,50.57851239669422,129,28.227571115973742,337,25.569044006069802
TMED9,ENSG00000184840,809,66.85950413223141,304,66.52078774617067,828,62.82245827010622
NHP2,ENSG00000145912,945,78.099173553719,329,71.99124726477024,995,75.49317147192717
HNRNPAB,ENSG00000197451,1058,87.43801652892562,419,91.68490153172867,1209,91.7298937784522
PHYKPL,ENSG00000175309,608,50.247933884297524,165,36.10503282275711,535,40.591805766312596
HNRNPH1,ENSG00000169045,1013,83.71900826446281,403,88.18380743982495,1111,84.29438543247343
CANX,ENSG00000127022,990,81.81818181818183,367,80.30634573304157,1049,79.59028831562975
SQSTM1,ENSG00000161011,723,59.75206611570248,236,51.64113785557986,744,56.449165402124436
RNF130,ENSG00000113269,1197,98.92561983471074,456,99.78118161925602,1282,97.26858877086495
CNOT6,ENSG00000113300,773,63.88429752066116,313,68.49015317286651,889,67.45068285280729
RACK1,ENSG00000204628,1210,100.0,457,100.0,1317,99.92412746585735
TUBB2A,ENSG00000137267,1074,88.7603305785124,401,87.74617067833698,1312,99.54476479514416
TUBB2B,ENSG00000137285,1209,99.91735537190083,456,99.78118161925602,1318,100.0
SLC22A23,ENSG00000137266,736,60.82644628099173,406,88.8402625820569,1174,89.07435508345979
PRP4K,ENSG00000112739,947,78.26446280991736,310,67.83369803063457,820,62.2154779969651
ECI2,ENSG00000198721,718,59.33884297520661,197,43.10722100656455,533,40.44006069802732
CDYL,ENSG00000153046,797,65.86776859504133,276,60.393873085339166,754,57.207890743550834
LYRM4,ENSG00000214113,815,67.35537190082644,274,59.95623632385121,804,61.001517450682854
FARS2,ENSG00000145982,747,61.735537190082646,276,60.393873085339166,902,68.43702579666162
SSR1,ENSG00000124783,715,59.09090909090909,247,54.04814004376368,780,59.180576631259484
EEF1E1,ENSG00000124802,765,63.22314049586777,207,45.29540481400438,680,51.593323216995444
TMEM14C,ENSG00000111843,935,77.27272727272727,299,65.42669584245077,913,69.27162367223065
TMEM14B,ENSG00000137210,1089,90.0,398,87.08971553610503,1201,91.12291350531108
NEDD9,ENSG00000111859,663,54.79338842975206,93,20.350109409190374,236,17.905918057663126
PHACTR1,ENSG00000112137,981,81.07438016528926,398,87.08971553610503,1293,98.103186646434
NOL7,ENSG00000225921,1033,85.37190082644628,312,68.27133479212254,1060,80.42488619119878
ATXN1,ENSG00000124788,627,51.81818181818182,89,19.474835886214443,626,47.496206373292864
CAP2,ENSG00000112186,841,69.50413223140495,296,64.77024070021882,1229,93.247344461305
NUP153,ENSG00000124789,712,58.84297520661157,196,42.88840262582057,614,46.58573596358118
KIF13A,ENSG00000137177,722,59.6694214876033,159,34.79212253829322,523,39.68133535660091
DEK,ENSG00000124795,1153,95.2892561983471,391,85.55798687089715,1114,84.52200303490136
LNC-LBCS,ENSG00000228412,621,51.32231404958678,81,17.72428884026258,158,11.987860394537178
ID4,ENSG00000172201,1200,99.17355371900827,335,73.30415754923413,816,61.91198786039453
CDKAL1,ENSG00000145996,1078,89.0909090909091,424,92.77899343544857,1188,90.13657056145675
SOX4,ENSG00000124766,1208,99.83471074380165,457,100.0,1318,100.0
CASC15,ENSG00000272168,1165,96.28099173553719,457,100.0,1218,92.41274658573596
C6orf62,ENSG00000112308,652,53.884297520661164,245,53.610503282275715,836,63.42943854324734
CARMIL1,ENSG00000079691,717,59.256198347107436,377,82.4945295404814,587,44.537177541729896
RPP21,ENSG00000241370,736,60.82644628099173,242,52.95404814004377,868,65.85735963581185
ABCF1,ENSG00000204574,768,63.47107438016529,283,61.925601750547045,844,64.03641881638846
PPP1R10,ENSG00000204569,911,75.2892561983471,396,86.65207877461707,1130,85.73596358118361
TUBB,ENSG00000196230,1198,99.00826446280992,456,99.78118161925602,1317,99.92412746585735
FLOT1,ENSG00000137312,677,55.950413223140494,234,51.203501094091905,847,64.26403641881639
DDX39B,ENSG00000198563,1089,90.0,402,87.96498905908096,1143,86.72230652503794
DDAH2,ENSG00000213722,885,73.14049586776859,406,88.8402625820569,1278,96.96509863429439
CLIC1,ENSG00000213719,838,69.25619834710743,238,52.078774617067836,653,49.54476479514416
LSM2,ENSG00000204392,948,78.34710743801652,338,73.96061269146608,910,69.04400606980273
SNHG32,ENSG00000204387,929,76.77685950413223,332,72.64770240700219,895,67.90591805766313
NELFE,ENSG00000204356,662,54.710743801652896,201,43.98249452954048,687,52.12443095599393
RNF5,ENSG00000204308,659,54.46280991735537,290,63.45733041575492,952,72.23065250379362
BRD2,ENSG00000204256,721,59.586776859504134,250,54.70459518599562,827,62.74658573596358
RPS18,ENSG00000231500,1210,100.0,457,100.0,1318,100.0
PFDN6,ENSG00000204220,612,50.57851239669422,204,44.63894967177243,683,51.82094081942337
CUTA,ENSG00000112514,1018,84.13223140495867,361,78.99343544857767,1064,80.72837632776935
UQCC2,ENSG00000137288,920,76.03305785123968,278,60.83150984682714,950,72.07890743550834
HMGA1,ENSG00000137309,668,55.20661157024793,298,65.20787746170679,1016,77.08649468892261
NUDT3,ENSG00000272325,774,63.96694214876033,263,57.54923413566739,1140,86.49468892261002
RPS10,ENSG00000124614,1191,98.42975206611571,445,97.3741794310722,1276,96.81335356600911
SNRPC,ENSG00000124562,962,79.50413223140495,323,70.67833698030634,1003,76.10015174506829
TAF11,ENSG00000064995,662,54.710743801652896,239,52.29759299781181,767,58.19423368740516
ANKS1A,ENSG00000064999,733,60.578512396694215,248,54.26695842450766,828,62.82245827010622
RPL10A,ENSG00000198755,1210,100.0,456,99.78118161925602,1318,100.0
SRPK1,ENSG00000096063,754,62.314049586776854,295,64.55142231947484,893,67.75417298937785
KCTD20,ENSG00000112078,605,50.0,181,39.606126914660834,604,45.82701062215478
SRSF3,ENSG00000112081,1166,96.36363636363636,448,98.03063457330416,1244,94.38543247344461
MTCH1,ENSG00000137409,808,66.77685950413223,263,57.54923413566739,908,68.89226100151745
CCDC167,ENSG00000198937,632,52.231404958677686,265,57.98687089715536,800,60.69802731411229
ZFAND3,ENSG00000156639,1140,94.21487603305785,439,96.06126914660832,1296,98.33080424886191
BTBD9,ENSG00000183826,805,66.52892561983471,369,80.74398249452955,1079,81.86646433990894
OARD1,ENSG00000124596,657,54.29752066115703,209,45.73304157549234,652,49.46889226100152
TOMM6,ENSG00000214736,1046,86.44628099173553,347,75.92997811816193,928,70.40971168437025
TRERF1,ENSG00000124496,653,53.96694214876033,122,26.695842450765866,427,32.39757207890743
BICRAL,ENSG00000112624,645,53.30578512396694,215,47.04595185995623,797,60.47040971168437
RPL7L1,ENSG00000146223,976,80.66115702479338,327,71.55361050328227,1074,81.48710166919575
DNPH1,ENSG00000112667,695,57.438016528925615,93,20.350109409190374,378,28.67981790591806
YIPF3,ENSG00000137207,677,55.950413223140494,288,63.01969365426696,873,66.23672230652504
VEGFA,ENSG00000112715,779,64.3801652892562,292,63.89496717724289,699,53.03490136570561
MRPL14,ENSG00000180992,694,57.35537190082645,228,49.89059080962801,752,57.056145675265554
HSP90AB1,ENSG00000096384,1210,100.0,457,100.0,1317,99.92412746585735
CDC5L,ENSG00000096401,774,63.96694214876033,260,56.89277899343544,940,71.32018209408194
SUPT3H,ENSG00000196284,942,77.85123966942149,330,72.21006564551422,1055,80.04552352048559
CD2AP,ENSG00000198087,669,55.289256198347104,190,41.57549234135667,590,44.764795144157816
PTCHD4,ENSG00000244694,723,59.75206611570248,154,33.69803063457331,135,10.242792109256449
ENSG00000286811,ENSG00000286811,721,59.586776859504134,149,32.60393873085339,89,6.752655538694992
GSTA4,ENSG00000170899,760,62.8099173553719,366,80.0875273522976,1179,89.45371775417298
ZNF451,ENSG00000112200,827,68.34710743801654,338,73.96061269146608,1029,78.07283763277694
PRIM2,ENSG00000146143,740,61.15702479338842,212,46.389496717724285,690,52.35204855842185
ADGRB3-DT,ENSG00000230910,715,59.09090909090909,195,42.669584245076585,520,39.45371775417299
ADGRB3,ENSG00000135298,1206,99.6694214876033,448,98.03063457330416,1309,99.31714719271623
FAM135A,ENSG00000082269,818,67.60330578512396,157,34.35448577680525,604,45.82701062215478
SMAP1,ENSG00000112305,1049,86.69421487603306,347,75.92997811816193,1201,91.12291350531108
B3GAT2,ENSG00000112309,945,78.099173553719,63,13.785557986870897,363,27.541729893778456
EEF1A1,ENSG00000156508,1210,100.0,457,100.0,1318,100.0
COX7A2,ENSG00000112695,1189,98.26446280991735,456,99.78118161925602,1316,99.84825493171472
MYO6,ENSG00000196586,1006,83.14049586776859,431,94.31072210065645,1301,98.71016691957512
IRAK1BP1,ENSG00000146243,730,60.33057851239669,236,51.64113785557986,814,61.76024279210925
HMGN3,ENSG00000118418,1184,97.85123966942149,395,86.43326039387308,1052,79.81790591805766
BCKDHB,ENSG00000083123,685,56.611570247933884,175,38.29321663019694,595,45.144157814871015
IBTK,ENSG00000005700,670,55.371900826446286,224,49.01531728665208,710,53.86949924127465
SNAP91,ENSG00000065609,638,52.72727272727272,302,66.08315098468272,1109,84.14264036418815
SNHG5,ENSG00000203875,1010,83.47107438016529,359,78.55579868708972,969,73.5204855842185
SMIM8,ENSG00000111850,677,55.950413223140494,247,54.04814004376368,841,63.80880121396054
RARS2,ENSG00000146282,763,63.057851239669425,260,56.89277899343544,824,62.51896813353566
ORC3,ENSG00000135336,666,55.04132231404959,169,36.98030634573304,662,50.22761760242792
AKIRIN2,ENSG00000135334,705,58.26446280991735,315,68.9277899343545,954,72.3823975720789
RNGTT,ENSG00000111880,862,71.2396694214876,329,71.99124726477024,977,74.12746585735962
PNRC1,ENSG00000146278,1011,83.55371900826447,375,82.05689277899344,938,71.16843702579666
LYRM2,ENSG00000083099,767,63.38842975206611,205,44.85776805251641,758,57.5113808801214
BACH2,ENSG00000112182,1160,95.86776859504133,421,92.12253829321662,1277,96.88922610015175
EPHA7,ENSG00000135333,825,68.18181818181817,235,51.42231947483589,1090,82.70106221547799
FUT9,ENSG00000172461,1091,90.16528925619835,313,68.49015317286651,890,67.52655538694992
UFL1,ENSG00000014123,710,58.67768595041323,173,37.85557986870897,501,38.01213960546283
MMS22L,ENSG00000146263,711,58.760330578512395,139,30.41575492341357,282,21.396054628224583
ENSG00000271860,ENSG00000271860,1037,85.70247933884298,250,54.70459518599562,213,16.160849772382395
PNISR,ENSG00000132424,1199,99.0909090909091,456,99.78118161925602,1294,98.17905918057663
CCNC,ENSG00000112237,757,62.56198347107438,264,57.76805251641138,833,63.20182094081942
ASCC3,ENSG00000112249,1009,83.38842975206612,331,72.42888402625822,943,71.54779969650986
CD24,ENSG00000272398,733,60.578512396694215,435,95.18599562363238,1305,99.01365705614568
PDSS2,ENSG00000164494,776,64.13223140495867,235,51.42231947483589,627,47.57207890743551
SEC63,ENSG00000025796,994,82.14876033057851,424,92.77899343544857,1178,89.37784522003035
SNX3,ENSG00000112335,1083,89.50413223140495,328,71.77242888402627,964,73.14112291350531
FOXO3,ENSG00000118689,716,59.17355371900827,262,57.330415754923415,860,65.25037936267071
CD164,ENSG00000135535,609,50.3305785123967,168,36.76148796498906,342,25.948406676783005
AMD1,ENSG00000123505,622,51.404958677685954,178,38.949671772428886,711,53.94537177541729
GTF3C6,ENSG00000155115,835,69.00826446280992,304,66.52078774617067,932,70.71320182094082
MFSD4B,ENSG00000173214,863,71.32231404958678,236,51.64113785557986,762,57.81487101669196
REV3L,ENSG00000009413,1188,98.18181818181819,428,93.6542669584245,1215,92.18512898330803
TRAF3IP2-AS1,ENSG00000231889,1027,84.87603305785125,300,65.64551422319475,1018,77.2382397572079
FYN,ENSG00000010810,1174,97.02479338842976,455,99.56236323851203,1311,99.46889226100151
MARCKS,ENSG00000277443,1210,100.0,457,100.0,1317,99.92412746585735
HDAC2,ENSG00000196591,1139,94.13223140495867,446,97.59299781181619,1307,99.16540212443095
RWDD1,ENSG00000111832,982,81.15702479338843,403,88.18380743982495,1162,88.1638846737481
KPNA5,ENSG00000196911,708,58.51239669421487,292,63.89496717724289,928,70.40971168437025
GOPC,ENSG00000047932,644,53.223140495867774,215,47.04595185995623,776,58.877086494688925
NUS1,ENSG00000153989,635,52.47933884297521,171,37.41794310722101,662,50.22761760242792
SLC35F1,ENSG00000196376,1182,97.68595041322314,269,58.86214442013129,672,50.986342943854325
CEP85L,ENSG00000111860,800,66.11570247933885,292,63.89496717724289,1138,86.34294385432474
TBC1D32,ENSG00000146350,669,55.289256198347104,274,59.95623632385121,898,68.13353566009106
HSF2,ENSG00000025156,615,50.82644628099173,237,51.85995623632385,758,57.5113808801214
SERINC1,ENSG00000111897,888,73.38842975206612,372,81.4004376367615,1229,93.247344461305
PKIB,ENSG00000135549,1023,84.54545454545455,336,73.52297592997812,1021,77.46585735963582
FABP7,ENSG00000164434,1140,94.21487603305785,213,46.608315098468275,469,35.58421851289833
HDDC2,ENSG00000111906,804,66.44628099173553,254,55.57986870897156,479,36.34294385432473
TRMT11,ENSG00000066651,793,65.53719008264463,259,56.67396061269147,798,60.54628224582701
ECHDC1,ENSG00000093144,859,70.99173553719008,266,58.20568927789934,827,62.74658573596358
